Filename	Strain	Pyruvate_conc	Rep	Light_level	Day	Peak_Integral
200910_9701_P2_500B	9701	1	2	330	8	4537242.667
200910_9701_P2_500C	9701	1	2	330	8	4101484.083
200910_9701_P3_0A	9701	1	3	330	8	311763.55
200910_9701_P3_0B	9701	1	3	330	8	259928.575
200910_9701_P3_0C	9701	1	3	330	8	261374.0667
200910_9701_P3_500A	9701	1	3	330	8	4803217.833
200910_9701_P3_500B	9701	1	3	330	8	4370095.325
200910_9701_P3_500C	9701	1	3	330	8	3977930.45
200910_deltamcyB_C1_0A	7806 mcyB knockout	0	1	330	8	2063489.95
200910_deltamcyB_C1_0B	7806 mcyB knockout	0	1	330	8	4947305.1
200910_deltamcyB_C1_0C	7806 mcyB knockout	0	1	330	8	5280723.25
200910_deltamcyB_C1_0D	7806 mcyB knockout	0	1	330	8	5171149.8
200910_deltamcyB_C1_500A	7806 mcyB knockout	0	1	330	8	14469469.29
200910_deltamcyB_C1_500B	7806 mcyB knockout	0	1	330	8	14227105.21
200910_deltamcyB_C1_500C	7806 mcyB knockout	0	1	330	8	14109819.83
200910_deltamcyB_C1_750A	7806 mcyB knockout	0	1	330	8	17303279.23
200910_deltamcyB_C1_750B	7806 mcyB knockout	0	1	330	8	17078950.75
200910_deltamcyB_C1_750C	7806 mcyB knockout	0	1	330	8	17032306.92
200910_deltamcyB_C2_0A	7806 mcyB knockout	0	2	330	8	5525321.875
200910_deltamcyB_C2_0B	7806 mcyB knockout	0	2	330	8	5439040.65
200910_deltamcyB_C2_0C	7806 mcyB knockout	0	2	330	8	5442719
200910_deltamcyB_C2_500A	7806 mcyB knockout	0	2	330	8	14295851
200910_deltamcyB_C2_500B	7806 mcyB knockout	0	2	330	8	14011753.08
200910_deltamcyB_C2_500C	7806 mcyB knockout	0	2	330	8	13843479.5
200910_deltamcyB_C2_750A	7806 mcyB knockout	0	2	330	8	16534526.79
200910_deltamcyB_C2_750B	7806 mcyB knockout	0	2	330	8	16370626.33
200910_deltamcyB_C2_750C	7806 mcyB knockout	0	2	330	8	16167330.79
200910_deltamcyB_C3_0A	7806 mcyB knockout	0	3	330	8	5412734.833
200910_deltamcyB_C3_0B	7806 mcyB knockout	0	3	330	8	5308872.8
200910_deltamcyB_C3_0C	7806 mcyB knockout	0	3	330	8	5338374.417
200910_deltamcyB_C3_500A	7806 mcyB knockout	0	3	330	8	14003053.75
200910_deltamcyB_C3_500B	7806 mcyB knockout	0	3	330	8	13617059.13
200910_deltamcyB_C3_500C	7806 mcyB knockout	0	3	330	8	13754935.75
200910_deltamcyB_C3_750A	7806 mcyB knockout	0	3	330	8	16109492.96
200910_deltamcyB_C3_750B	7806 mcyB knockout	0	3	330	8	15905556.33
200910_deltamcyB_C3_750C	7806 mcyB knockout	0	3	330	8	15846672.88
200910_deltamcyB_P1_0A	7806 mcyB knockout	1	1	330	8	600257.9833
200910_deltamcyB_P1_0B	7806 mcyB knockout	1	1	330	8	605779.125
200910_deltamcyB_P1_0C	7806 mcyB knockout	1	1	330	8	613935.0333
200910_deltamcyB_P1_500A	7806 mcyB knockout	1	1	330	8	4532309.475
200910_deltamcyB_P1_500B	7806 mcyB knockout	1	1	330	8	4124587.2
200910_deltamcyB_P1_500C	7806 mcyB knockout	1	1	330	8	3789238.825
200910_deltamcyB_P2_0A	7806 mcyB knockout	1	2	330	8	596006.25
200910_deltamcyB_P2_0B	7806 mcyB knockout	1	2	330	8	599285.1167
200910_deltamcyB_P2_0C	7806 mcyB knockout	1	2	330	8	565490.375
200910_deltamcyB_P2_500A	7806 mcyB knockout	1	2	330	8	5176010.958
200910_deltamcyB_P2_500B	7806 mcyB knockout	1	2	330	8	4960069.225
200910_deltamcyB_P2_500C	7806 mcyB knockout	1	2	330	8	4524167.775
200910_deltamcyB_P3_0A	7806 mcyB knockout	1	3	330	8	619918.975
200910_deltamcyB_P3_0B	7806 mcyB knockout	1	3	330	8	583829.525
200910_deltamcyB_P3_0C	7806 mcyB knockout	1	3	330	8	588373.6083
200910_deltamcyB_P3_500A	7806 mcyB knockout	1	3	330	8	4844530.042
200910_deltamcyB_P3_500B	7806 mcyB knockout	1	3	330	8	4298081.958
200910_deltamcyB_P3_500C	7806 mcyB knockout	1	3	330	8	3890996.1
200912_7005_C1_0A	7005	0	1	330	10	3559823.325
200912_7005_C1_0B	7005	0	1	330	10	3538561.3
200912_7005_C1_0C	7005	0	1	330	10	3555519
200912_7005_C1_500A	7005	0	1	330	10	10923757.88
200912_7005_C1_500B	7005	0	1	330	10	10847070.71
200912_7005_C1_500C	7005	0	1	330	10	10815832.71
200912_7005_C1_750A	7005	0	1	330	10	13021176.75
200912_7005_C1_750B	7005	0	1	330	10	12947507.92
200912_7005_C1_750C	7005	0	1	330	10	12934858
200912_7005_C2_0A	7005	0	2	330	10	3434754.7
200912_7005_C2_0B	7005	0	2	330	10	3381996.125
200912_7005_C2_0C	7005	0	2	330	10	3388114.792
200912_7005_C2_500A	7005	0	2	330	10	10824815.92
200912_7005_C2_500B	7005	0	2	330	10	10851943.88
200912_7005_C2_500C	7005	0	2	330	10	10805891.54
200912_7005_C2_750A	7005	0	2	330	10	12783386.25
200912_7005_C2_750B	7005	0	2	330	10	12768429.33
200912_7005_C2_750C	7005	0	2	330	10	12739353.88
200912_7005_C3_0A	7005	0	3	330	10	2458149.55
200912_7005_C3_0B	7005	0	3	330	10	2386145.375
200912_7005_C3_0C	7005	0	3	330	10	2352077.208
200912_7005_C3_500A	7005	0	3	330	10	9990085.167
200912_7005_C3_500B	7005	0	3	330	10	9985758.167
200912_7005_C3_500C	7005	0	3	330	10	10026363.29
200912_7005_C3_750A	7005	0	3	330	10	12131660.08
200912_7005_C3_750B	7005	0	3	330	10	12192814.88
200912_7005_C3_750C	7005	0	3	330	10	12231124.25
200912_7005_P1_0A	7005	1	1	330	10	72333.25
200912_7005_P1_0B	7005	1	1	330	10	56306.41667
200912_7005_P1_0C	7005	1	1	330	10	57123.16667
200912_7005_P1_500A	7005	1	1	330	10	3308346
200912_7005_P1_500B	7005	1	1	330	10	3021946.3
200912_7005_P1_500C	7005	1	1	330	10	2781123.25
200912_7005_P2_0A	7005	1	2	330	10	75275.4
200912_7005_P2_0B	7005	1	2	330	10	72143.675
200912_7005_P2_0C	7005	1	2	330	10	71690.575
200912_7005_P2_500A	7005	1	2	330	10	4520475.7
200912_7005_P2_500B	7005	1	2	330	10	4216281.667
200912_7005_P2_500C	7005	1	2	330	10	3842736.8
200912_7005_P3_0A	7005	1	3	330	10	572025.3833
200912_7005_P3_0B	7005	1	3	330	10	574538.05
200912_7005_P3_0C	7005	1	3	330	10	569439.9583
200912_7005_P3_500A	7005	1	3	330	10	5060466.425
200912_7005_P3_500B	7005	1	3	330	10	4649016.225
200912_7005_P3_500C	7005	1	3	330	10	4270823.325
200912_7941_C1_0A	7941	0	1	330	10	1718580.5
200912_7941_C1_0B	7941	0	1	330	10	1678812.042
200912_7941_C1_0C	7941	0	1	330	10	1688566.6
200912_7941_C1_500A	7941	0	1	330	10	7864344.917
200912_7941_C1_500B	7941	0	1	330	10	7933447.625
200912_7941_C1_500C	7941	0	1	330	10	7938691.875
200912_7941_C1_750A	7941	0	1	330	10	9223470.25
200912_7941_C1_750B	7941	0	1	330	10	9258122.292
200912_7941_C1_750C	7941	0	1	330	10	9243647.667
200912_7941_C2_0A	7941	0	2	330	10	1523869.167
200912_7941_C2_0B	7941	0	2	330	10	1548477.792
200912_7941_C2_0C	7941	0	2	330	10	1560076
200912_7941_C2_500A	7941	0	2	330	10	7850999.542
200912_7941_C2_500B	7941	0	2	330	10	7816382.5
200912_7941_C2_500C	7941	0	2	330	10	7792129.708
200912_7941_C2_750A	7941	0	2	330	10	9461042.375
200912_7941_C2_750B	7941	0	2	330	10	9414597.458
200912_7941_C2_750C	7941	0	2	330	10	9466350.817
200912_7941_C3_0A	7941	0	3	330	10	1636783.875
200912_7941_C3_0B	7941	0	3	330	10	1599708.208
200912_7941_C3_0C	7941	0	3	330	10	1609954.583
200912_7941_C3_500A	7941	0	3	330	10	7824204.458
200912_7941_C3_500B	7941	0	3	330	10	7818772.292
200912_7941_C3_500C	7941	0	3	330	10	7846973.958
200912_7941_C3_750A	7941	0	3	330	10	9461274.917
200912_7941_C3_750B	7941	0	3	330	10	9503194.042
200912_7941_C3_750C	7941	0	3	330	10	9467026.792
200912_7941_P1_0A	7941	1	1	330	10	18442.66667
200912_7941_P1_0B	7941	1	1	330	10	14973.65833
200912_7941_P1_0C	7941	1	1	330	10	14689.375
200912_7941_P1_500A	7941	1	1	330	10	3554360.167
200912_7941_P1_500B	7941	1	1	330	10	3307261.583
200912_7941_P1_500C	7941	1	1	330	10	3069416.208
200912_7941_P2_0A	7941	1	2	330	10	21312.64167
200912_7941_P2_0B	7941	1	2	330	10	19633.46667
200912_7941_P2_0C	7941	1	2	330	10	14655.50833
200912_7941_P2_500A	7941	1	2	330	10	3607470.25
200912_7941_P2_500B	7941	1	2	330	10	3307097.625
200912_7941_P2_500C	7941	1	2	330	10	3068529.458
200912_7941_P3_0A	7941	1	3	330	10	17375.41667
200912_7941_P3_0B	7941	1	3	330	10	13062.50833
200912_7941_P3_0C	7941	1	3	330	10	13561.69167
200912_7941_P3_500A	7941	1	3	330	10	3706857.375
200912_7941_P3_500B	7941	1	3	330	10	3370792.417
200912_7941_P3_500C	7941	1	3	330	10	3091579.708
200912_843_C1_0A	843	0	1	330	10	1421454.55
200912_843_C1_0B	843	0	1	330	10	1361480.75
200912_843_C1_0C	843	0	1	330	10	1367564.375
200912_843_C1_500A	843	0	1	330	10	8830340.917
200912_843_C1_500B	843	0	1	330	10	8363805.083
200912_843_C1_500C	843	0	1	330	10	8358521.292
200912_843_C1_750A	843	0	1	330	10	10308491.79
200912_843_C1_750B	843	0	1	330	10	10257787.79
200912_843_C1_750C	843	0	1	330	10	10285674.54
200912_843_C2_0A	843	0	2	330	10	1611075.85
200912_843_C2_0B	843	0	2	330	10	1597185.417
200912_843_C2_0C	843	0	2	330	10	1597611.708
200912_843_C2_500A	843	0	2	330	10	8449494.792
200912_843_C2_500B	843	0	2	330	10	8471424.083
200912_843_C2_500C	843	0	2	330	10	8415106.875
200912_843_C2_750A	843	0	2	330	10	10310910.63
200912_843_C2_750B	843	0	2	330	10	10379825.42
200912_843_C2_750C	843	0	2	330	10	10377622.33
200912_843_C3_0A	843	0	3	330	10	1257579.925
200912_843_C3_0B	843	0	3	330	10	1224525.792
200912_843_C3_0C	843	0	3	330	10	1217729.225
200912_843_C3_500A	843	0	3	330	10	8252791.542
200912_843_C3_500B	843	0	3	330	10	8327856.25
200912_843_C3_500C	843	0	3	330	10	8276910
200912_843_C3_750A	843	0	3	330	10	10159690
200912_843_C3_750B	843	0	3	330	10	10200807.75
200912_843_C3_750C	843	0	3	330	10	10219040.25
200912_843_P1_0A	843	1	1	330	10	63906.7
200912_843_P1_0B	843	1	1	330	10	22134.15833
200912_843_P1_0C	843	1	1	330	10	20813.23333
200912_843_P1_500A	843	1	1	330	10	4139132.208
200912_843_P1_500B	843	1	1	330	10	3786934.292
200912_843_P1_500C	843	1	1	330	10	3414408.75
200912_843_P2_0A	843	1	2	330	10	22347.575
200912_843_P2_0B	843	1	2	330	10	18832.175
200912_843_P2_0C	843	1	2	330	10	21575.09167
200912_843_P2_500A	843	1	2	330	10	3995372.5
200912_843_P2_500B	843	1	2	330	10	3675164.958
200912_843_P2_500C	843	1	2	330	10	3373164.833
200912_843_P3_0A	843	1	3	330	10	19875.725
200912_843_P3_0B	843	1	3	330	10	19286.65
200912_843_P3_0C	843	1	3	330	10	19068.46667
200912_843_P3_500A	843	1	3	330	10	4282118.917
200912_843_P3_500B	843	1	3	330	10	3901193.542
200912_843_P3_500C	843	1	3	330	10	3565909.5
200912_9701_C1_0A	9701	0	1	330	10	2899424.2
200912_9701_C1_0B	9701	0	1	330	10	2822527.667
200912_9701_C1_0C	9701	0	1	330	10	2862817.75
200912_9701_C1_500A	9701	0	1	330	10	10350388.75
200912_9701_C1_500B	9701	0	1	330	10	10488209.67
200912_9701_C1_500C	9701	0	1	330	10	10445467.5
200912_9701_C1_750A	9701	0	1	330	10	12518784.83
200912_9701_C1_750B	9701	0	1	330	10	11839420.08
200912_9701_C1_750C	9701	0	1	330	10	11818131.75
200912_9701_C2_0A	9701	0	2	330	10	3630565.275
200912_9701_C2_0B	9701	0	2	330	10	3640215.825
200912_9701_C2_0C	9701	0	2	330	10	3891510.975
200912_9701_C2_500A	9701	0	2	330	10	11541316.67
200912_9701_C2_500B	9701	0	2	330	10	11346309.25
200912_9701_C2_500C	9701	0	2	330	10	11322836.67
200912_9701_C2_750A	9701	0	2	330	10	13305486.33
200912_9701_C2_750B	9701	0	2	330	10	13056556.71
200912_9701_C2_750C	9701	0	2	330	10	13209356.92
200912_9701_C3_0A	9701	0	3	330	10	3617400.85
200912_9701_C3_0B	9701	0	3	330	10	3650052.75
200912_9701_C3_0C	9701	0	3	330	10	3640646.625
200912_9701_C3_500A	9701	0	3	330	10	11125514.33
200912_9701_C3_500B	9701	0	3	330	10	11115590.42
200912_9701_C3_500C	9701	0	3	330	10	11121214.63
200912_9701_C3_750A	9701	0	3	330	10	13180721.17
200912_9701_C3_750B	9701	0	3	330	10	12911552.5
200912_9701_C3_750C	9701	0	3	330	10	12853993
200912_9701_P1_0A	9701	1	1	330	10	48202.475
200912_9701_P1_0B	9701	1	1	330	10	32964.50833
200912_9701_P1_0C	9701	1	1	330	10	29042.84167
200912_9701_P1_500A	9701	1	1	330	10	4020943.225
200912_9701_P1_500B	9701	1	1	330	10	3665467.125
200912_9701_P1_500C	9701	1	1	330	10	3324853.125
200912_9701_P2_0A	9701	1	2	330	10	65461.25
200912_9701_P2_0B	9701	1	2	330	10	51207.375
200912_9701_P2_0C	9701	1	2	330	10	58378.04167
200912_9701_P2_500A	9701	1	2	330	10	4143451.75
200912_9701_P2_500B	9701	1	2	330	10	3818093.25
200912_9701_P2_500C	9701	1	2	330	10	3492058.5
200912_9701_P3_0A	9701	1	3	330	10	28103.225
200912_9701_P3_0B	9701	1	3	330	10	22030.825
200912_9701_P3_0C	9701	1	3	330	10	21648.35
200912_9701_P3_500A	9701	1	3	330	10	4292666.417
200912_9701_P3_500B	9701	1	3	330	10	3961600.708
200912_9701_P3_500C	9701	1	3	330	10	3632340.125
200912_deltamcyB_C1_0A	7806 mcyB knockout	0	1	330	10	2382622.042
200912_deltamcyB_C1_0B	7806 mcyB knockout	0	1	330	10	5173028.917
200912_deltamcyB_C1_0C	7806 mcyB knockout	0	1	330	10	5200469.375
200912_deltamcyB_C1_0D	7806 mcyB knockout	0	1	330	10	5196493.75
200912_deltamcyB_C1_500A	7806 mcyB knockout	0	1	330	10	12485621.63
200912_deltamcyB_C1_500B	7806 mcyB knockout	0	1	330	10	12451024.79
200912_deltamcyB_C1_500C	7806 mcyB knockout	0	1	330	10	12449852.13
200912_deltamcyB_C1_750A	7806 mcyB knockout	0	1	330	10	14075482.38
200912_deltamcyB_C1_750B	7806 mcyB knockout	0	1	330	10	14147327.96
200912_deltamcyB_C1_750C	7806 mcyB knockout	0	1	330	10	14042207.13
200912_deltamcyB_C2_0A	7806 mcyB knockout	0	2	330	10	6094277.333
200912_deltamcyB_C2_0B	7806 mcyB knockout	0	2	330	10	6111062.292
200912_deltamcyB_C2_0C	7806 mcyB knockout	0	2	330	10	6394110.25
200912_deltamcyB_C2_500A	7806 mcyB knockout	0	2	330	10	13798420.83
200912_deltamcyB_C2_500B	7806 mcyB knockout	0	2	330	10	13672872.25
200912_deltamcyB_C2_500C	7806 mcyB knockout	0	2	330	10	13669329.38
200912_deltamcyB_C2_750A	7806 mcyB knockout	0	2	330	10	15746109.46
200912_deltamcyB_C2_750B	7806 mcyB knockout	0	2	330	10	15459155.46
200912_deltamcyB_C2_750C	7806 mcyB knockout	0	2	330	10	15658395.83
200912_deltamcyB_C3_0A	7806 mcyB knockout	0	3	330	10	5814704.292
200912_deltamcyB_C3_0B	7806 mcyB knockout	0	3	330	10	5869588.875
200912_deltamcyB_C3_0C	7806 mcyB knockout	0	3	330	10	5485018.042
200912_deltamcyB_C3_500A	7806 mcyB knockout	0	3	330	10	12885801.42
200912_deltamcyB_C3_500B	7806 mcyB knockout	0	3	330	10	12848146.04
200912_deltamcyB_C3_500C	7806 mcyB knockout	0	3	330	10	12800952.17
200912_deltamcyB_C3_750A	7806 mcyB knockout	0	3	330	10	14693331.79
200912_deltamcyB_C3_750B	7806 mcyB knockout	0	3	330	10	14738937.04
200912_deltamcyB_C3_750C	7806 mcyB knockout	0	3	330	10	14592385.5
200912_deltamcyB_P1_0A	7806 mcyB knockout	1	1	330	10	165763.6
200912_deltamcyB_P1_0B	7806 mcyB knockout	1	1	330	10	104188.4
200912_deltamcyB_P1_0C	7806 mcyB knockout	1	1	330	10	97741.325
200912_deltamcyB_P1_500A	7806 mcyB knockout	1	1	330	10	4089097.85
200912_deltamcyB_P1_500B	7806 mcyB knockout	1	1	330	10	3691934.208
200912_deltamcyB_P1_500C	7806 mcyB knockout	1	1	330	10	3401131.25
200912_deltamcyB_P2_0A	7806 mcyB knockout	1	2	330	10	69520.05
200912_deltamcyB_P2_0B	7806 mcyB knockout	1	2	330	10	57338.5
200912_deltamcyB_P2_0C	7806 mcyB knockout	1	2	330	10	56663.93333
200912_deltamcyB_P2_500A	7806 mcyB knockout	1	2	330	10	4088693.583
200912_deltamcyB_P2_500B	7806 mcyB knockout	1	2	330	10	3742899.875
200912_deltamcyB_P2_500C	7806 mcyB knockout	1	2	330	10	3418910.5
200912_deltamcyB_P3_0A	7806 mcyB knockout	1	3	330	10	72689.275
200912_deltamcyB_P3_0B	7806 mcyB knockout	1	3	330	10	106492.8167
200912_deltamcyB_P3_0C	7806 mcyB knockout	1	3	330	10	68986.3
200912_deltamcyB_P3_500A	7806 mcyB knockout	1	3	330	10	3865072.575
200912_deltamcyB_P3_500B	7806 mcyB knockout	1	3	330	10	3552410.025
200912_deltamcyB_P3_500C	7806 mcyB knockout	1	3	330	10	3251746.708
